"df.ind"	"df.values"
"677"	"OTP"	7.12506786137581
"678"	"AC012636.1"	7.12506786137581
"679"	"AC008434.1"	7.12506786137581
"680"	"AC010623.1"	7.12506786137581
"681"	"AC018754.1"	7.12506786137581
"682"	"AC123595.2"	7.12506786137581
"683"	"AC108102.1"	7.12506786137581
"684"	"AC117528.1"	7.12506786137581
"685"	"AC025766.1"	7.12506786137581
"686"	"LINC01554"	7.12506786137581
"687"	"LIX1-AS1"	7.12506786137581
"688"	"AC122697.1"	7.12506786137581
"689"	"AC099520.2"	7.12506786137581
"690"	"AC093240.1"	7.12506786137581
"691"	"SEMA6A-AS2"	7.12506786137581
"692"	"LINC02148"	7.12506786137581
"693"	"AC119150.1"	7.12506786137581
"694"	"AC022101.1"	7.12506786137581
"695"	"AC112196.1"	7.12506786137581
"696"	"AC113398.2"	7.12506786137581
"697"	"LMNB1-DT"	7.12506786137581
"698"	"ADAMTS19-AS1"	7.12506786137581
"699"	"SLC22A4"	7.12506786137581
"700"	"AC004775.1"	7.12506786137581
"701"	"AC113410.5"	7.12506786137581
"702"	"TRPC7-AS1"	7.12506786137581
"703"	"AC106791.1"	7.12506786137581
"704"	"PCDHA10"	7.12506786137581
"705"	"PCDHA11"	7.12506786137581
"706"	"PCDHA12"	7.12506786137581
"707"	"PCDHA13"	7.12506786137581
"708"	"PCDHAC1"	7.12506786137581
"709"	"AC244517.7"	7.12506786137581
"710"	"PCDHGA3"	7.12506786137581
"711"	"PCDHGB1"	7.12506786137581
"712"	"AC005740.5"	7.12506786137581
"713"	"KCTD16"	7.12506786137581
"714"	"POU4F3"	7.12506786137581
"715"	"AC011370.1"	7.12506786137581
"716"	"IRGM"	7.12506786137581
"717"	"CLMAT3"	7.12506786137581
"718"	"GLRA1"	7.12506786137581
"719"	"HAVCR2"	7.12506786137581
"720"	"CYFIP2"	7.12506786137581
"721"	"AC091939.1"	7.12506786137581
"722"	"AC134043.2"	7.12506786137581
"723"	"LINC01932"	7.12506786137581
"724"	"HMMR-AS1"	7.12506786137581
"725"	"DOCK2"	7.12506786137581
"726"	"LINC01366"	7.12506786137581
"727"	"AC025752.1"	7.12506786137581
"728"	"LINC01411"	7.12506786137581
"729"	"HRH2"	7.12506786137581
"730"	"AC138965.2"	7.12506786137581
"731"	"CDHR2"	7.12506786137581
"732"	"SNCB"	7.12506786137581
"733"	"ZNF346-IT1"	7.12506786137581
"734"	"AC139795.2"	7.12506786137581
"735"	"AC106795.5"	7.12506786137581
"736"	"COL23A1"	7.12506786137581
"737"	"AC136604.2"	7.12506786137581
"738"	"FLT4"	7.12506786137581
"739"	"AC008443.6"	7.12506786137581
"740"	"AC008443.9"	7.12506786137581
"741"	"AL512329.2"	7.12506786137581
"742"	"AL031768.1"	7.12506786137581
"743"	"AL590004.3"	7.12506786137581
"744"	"AL138831.2"	7.12506786137581
"745"	"AL138831.1"	7.12506786137581
"746"	"ERVFRD-1"	7.12506786137581
"747"	"AL022098.1"	7.12506786137581
"748"	"EDN1"	7.12506786137581
"749"	"AL133259.1"	7.12506786137581
"750"	"STMND1"	7.12506786137581
"751"	"RBM24"	7.12506786137581
"752"	"AL132775.1"	7.12506786137581
"753"	"AL512380.2"	7.12506786137581
"754"	"NBAT1"	7.12506786137581
"755"	"PRL"	7.12506786137581
"756"	"AL121936.1"	7.12506786137581
"757"	"PRSS16"	7.12506786137581
"758"	"AL021918.4"	7.12506786137581
"759"	"AL009179.1"	7.12506786137581
"760"	"AL121932.2"	7.12506786137581
"761"	"LINC01623"	7.12506786137581
"762"	"HCG15"	7.12506786137581
"763"	"AL645937.4"	7.12506786137581
"764"	"AL645939.4"	7.12506786137581
"765"	"HCG9"	7.12506786137581
"766"	"RNF39"	7.12506786137581
"767"	"PSORS1C1"	7.12506786137581
"768"	"LINC01149"	7.12506786137581
"769"	"MICB"	7.12506786137581
"770"	"MCCD1"	7.12506786137581
"771"	"DDX39B-AS1"	7.12506786137581
"772"	"LTA"	7.12506786137581
"773"	"NCR3"	7.12506786137581
"774"	"SAPCD1-AS1"	7.12506786137581
"775"	"VWA7"	7.12506786137581
"776"	"HSPA1L"	7.12506786137581
"777"	"C2-AS1"	7.12506786137581
"778"	"C4A"	7.12506786137581
"779"	"C4B"	7.12506786137581
"780"	"AL662884.1"	7.12506786137581
"781"	"PSMB8-AS1"	7.12506786137581
"782"	"HLA-DMB"	7.12506786137581
"783"	"SYNGAP1-AS1"	7.12506786137581
"784"	"TULP1"	7.12506786137581
"785"	"AL033519.4"	7.12506786137581
"786"	"ARMC12"	7.12506786137581
"787"	"FGD2"	7.12506786137581
"788"	"MDGA1"	7.12506786137581
"789"	"AL121574.1"	7.12506786137581
"790"	"AL512274.1"	7.12506786137581
"791"	"C6orf132"	7.12506786137581
"792"	"AL133375.1"	7.12506786137581
"793"	"AL109615.3"	7.12506786137581
"794"	"TMEM151B"	7.12506786137581
"795"	"AL136140.1"	7.12506786137581
"796"	"CLIC5"	7.12506786137581
"797"	"ADGRF2"	7.12506786137581
"798"	"AL359380.1"	7.12506786137581
"799"	"AL021368.3"	7.12506786137581
"800"	"AL021368.1"	7.12506786137581
"801"	"FKBP1C"	7.12506786137581
"802"	"PTP4A1"	7.12506786137581
"803"	"COL9A1"	7.12506786137581
"804"	"AL365226.1"	7.12506786137581
"805"	"AL589935.1"	7.12506786137581
"806"	"DDX43"	7.12506786137581
"807"	"AL078599.2"	7.12506786137581
"808"	"AL355613.1"	7.12506786137581
"809"	"AL035694.1"	7.12506786137581
"810"	"AL450338.2"	7.12506786137581
"811"	"CFAP206"	7.12506786137581
"812"	"AL353135.1"	7.12506786137581
"813"	"AL138731.1"	7.12506786137581
"814"	"KLHL32"	7.12506786137581
"815"	"PRDM13"	7.12506786137581
"816"	"SIM1"	7.12506786137581
"817"	"SCML4"	7.12506786137581
"818"	"AL390208.1"	7.12506786137581
"819"	"REV3L-IT1"	7.12506786137581
"820"	"Z97989.1"	7.12506786137581
"821"	"RFPL4B"	7.12506786137581
"822"	"AL360015.1"	7.12506786137581
"823"	"LINC01268"	7.12506786137581
"824"	"AL357141.1"	7.12506786137581
"825"	"CALHM4"	7.12506786137581
"826"	"RSPH4A"	7.12506786137581
"827"	"SLC35F1"	7.12506786137581
"828"	"PLN"	7.12506786137581
"829"	"Z99496.2"	7.12506786137581
"830"	"AL137009.1"	7.12506786137581
"831"	"AL512283.1"	7.12506786137581
"832"	"AL365259.1"	7.12506786137581
"833"	"AL035603.1"	7.12506786137581
"834"	"SOGA3"	7.12506786137581
"835"	"AL355581.1"	7.12506786137581
"836"	"LINC00326"	7.12506786137581
"837"	"AL024497.1"	7.12506786137581
"838"	"AL449363.2"	7.12506786137581
"839"	"Z84486.1"	7.12506786137581
"840"	"AL049552.2"	7.12506786137581
"841"	"AL024508.2"	7.12506786137581
"842"	"AL121933.2"	7.12506786137581
"843"	"PBOV1"	7.12506786137581
"844"	"LINC01625"	7.12506786137581
"845"	"AL355596.1"	7.12506786137581
"846"	"AL023584.2"	7.12506786137581
"847"	"LUADT1"	7.12506786137581
"848"	"AL365271.1"	7.12506786137581
"849"	"AL031056.1"	7.12506786137581
"850"	"AL355312.3"	7.12506786137581
"851"	"PPP1R14C"	7.12506786137581
"852"	"AL133260.2"	7.12506786137581
"853"	"OPRM1"	7.12506786137581
"854"	"AL357075.3"	7.12506786137581
"855"	"AL391863.2"	7.12506786137581
"856"	"EZR-AS1"	7.12506786137581
"857"	"PACRG"	7.12506786137581
"858"	"C6orf118"	7.12506786137581
"859"	"RAMACL"	7.12506786137581
"860"	"KIF25"	7.12506786137581
"861"	"THBS2"	7.12506786137581
"862"	"AL354892.1"	7.12506786137581
"863"	"AL596442.2"	7.12506786137581
"864"	"DLL1"	7.12506786137581
"865"	"AL031259.1"	7.12506786137581
"866"	"AC093627.1"	7.12506786137581
"867"	"AC147651.3"	7.12506786137581
"868"	"ADAP1"	7.12506786137581
"869"	"AC073957.1"	7.12506786137581
"870"	"UNCX"	7.12506786137581
"871"	"AMZ1"	7.12506786137581
"872"	"AC093620.1"	7.12506786137581
"873"	"RSPH10B"	7.12506786137581
"874"	"COL28A1"	7.12506786137581
"875"	"AC004982.1"	7.12506786137581
"876"	"AC004948.1"	7.12506786137581
"877"	"VWDE"	7.12506786137581
"878"	"AC013470.2"	7.12506786137581
"879"	"AC003986.2"	7.12506786137581
"880"	"AC003986.3"	7.12506786137581
"881"	"TMEM196"	7.12506786137581
"882"	"AC099342.1"	7.12506786137581
"883"	"AC002480.1"	7.12506786137581
"884"	"AC005682.2"	7.12506786137581
"885"	"FAM221A"	7.12506786137581
"886"	"SKAP2"	7.12506786137581
"887"	"HOXA-AS3"	7.12506786137581
"888"	"HOXA9"	7.12506786137581
"889"	"AC004080.1"	7.12506786137581
"890"	"AC005013.1"	7.12506786137581
"891"	"CHN2"	7.12506786137581
"892"	"WIPF3"	7.12506786137581
"893"	"AC007285.1"	7.12506786137581
"894"	"AC007285.2"	7.12506786137581
"895"	"AC007036.3"	7.12506786137581
"896"	"AC083864.5"	7.12506786137581
"897"	"AC011290.1"	7.12506786137581
"898"	"INHBA"	7.12506786137581
"899"	"LUARIS"	7.12506786137581
"900"	"PGAM2"	7.12506786137581
"901"	"GCK"	7.12506786137581
"902"	"DDC"	7.12506786137581
"903"	"AC005153.1"	7.12506786137581
"904"	"LINC01446"	7.12506786137581
"905"	"AC011228.2"	7.12506786137581
"906"	"AC074351.1"	7.12506786137581
"907"	"EGFR-AS1"	7.12506786137581
"908"	"AC118758.3"	7.12506786137581
"909"	"AC093582.1"	7.12506786137581
"910"	"AC092100.1"	7.12506786137581
"911"	"TRIM50"	7.12506786137581
"912"	"AC005089.1"	7.12506786137581
"913"	"AC211433.2"	7.12506786137581
"914"	"FGL2"	7.12506786137581
"915"	"AC074183.1"	7.12506786137581
"916"	"KIAA1324L"	7.12506786137581
"917"	"AC002383.1"	7.12506786137581
"918"	"FAM237B"	7.12506786137581
"919"	"AC079760.2"	7.12506786137581
"920"	"AC000120.1"	7.12506786137581
"921"	"HEPACAM2"	7.12506786137581
"922"	"AC003092.1"	7.12506786137581
"923"	"ASB4"	7.12506786137581
"924"	"AC093799.1"	7.12506786137581
"925"	"TMEM130"	7.12506786137581
"926"	"AZGP1"	7.12506786137581
"927"	"AC092849.2"	7.12506786137581
"928"	"AC092849.1"	7.12506786137581
"929"	"FBXO24"	7.12506786137581
"930"	"EPO"	7.12506786137581
"931"	"NAT16"	7.12506786137581
"932"	"MYL10"	7.12506786137581
"933"	"RASA4B"	7.12506786137581
"934"	"UPK3BL2"	7.12506786137581
"935"	"AC105052.4"	7.12506786137581
"936"	"LAMB4"	7.12506786137581
"937"	"NRCAM"	7.12506786137581
"938"	"AC073326.1"	7.12506786137581
"939"	"AC002463.1"	7.12506786137581
"940"	"AC018464.1"	7.12506786137581
"941"	"PPP1R3A"	7.12506786137581
"942"	"AC106873.1"	7.12506786137581
"943"	"AC002542.6"	7.12506786137581
"944"	"CFTR"	7.12506786137581
"945"	"TSPAN12"	7.12506786137581
"946"	"AC006364.1"	7.12506786137581
"947"	"GRM8"	7.12506786137581
"948"	"AC000123.1"	7.12506786137581
"949"	"PRRT4"	7.12506786137581
"950"	"IRF5"	7.12506786137581
"951"	"TSPAN33"	7.12506786137581
"952"	"AC009244.2"	7.12506786137581
"953"	"AC087071.2"	7.12506786137581
"954"	"AC234644.2"	7.12506786137581
"955"	"AC009518.1"	7.12506786137581
"956"	"PLXNA4"	7.12506786137581
"957"	"LRGUK"	7.12506786137581
"958"	"AKR1B10"	7.12506786137581
"959"	"AC009542.1"	7.12506786137581
"960"	"PIP"	7.12506786137581
"961"	"AC073342.2"	7.12506786137581
"962"	"AC093673.2"	7.12506786137581
"963"	"EPHA1-AS1"	7.12506786137581
"964"	"CNTNAP2"	7.12506786137581
"965"	"AC005586.1"	7.12506786137581
"966"	"GIMAP5"	7.12506786137581
"967"	"AC021097.2"	7.12506786137581
"968"	"WDR86"	7.12506786137581
"969"	"WDR86-AS1"	7.12506786137581
"970"	"CRYGN"	7.12506786137581
"971"	"AC006348.1"	7.12506786137581
"972"	"AC008060.1"	7.12506786137581
"973"	"MNX1-AS2"	7.12506786137581
"974"	"AC083964.1"	7.12506786137581
"975"	"AC100797.1"	7.12506786137581
"976"	"AC019257.2"	7.12506786137581
"977"	"AC246817.2"	7.12506786137581
"978"	"AC018398.1"	7.12506786137581
"979"	"DEFB1"	7.12506786137581
"980"	"AC021242.2"	7.12506786137581
"981"	"AC034111.2"	7.12506786137581
"982"	"AC023385.1"	7.12506786137581
"983"	"AC105001.1"	7.12506786137581
"984"	"AC025857.2"	7.12506786137581
"985"	"FAM86B2"	7.12506786137581
"986"	"AC022832.2"	7.12506786137581
"987"	"NAT2"	7.12506786137581
"988"	"LINC02153"	7.12506786137581
"989"	"DOK2"	7.12506786137581
"990"	"FGF17"	7.12506786137581
"991"	"AC105206.2"	7.12506786137581
"992"	"PIWIL2"	7.12506786137581
"993"	"AC105046.2"	7.12506786137581
"994"	"AC108449.3"	7.12506786137581
"995"	"AC084262.2"	7.12506786137581
"996"	"AC131254.2"	7.12506786137581
"997"	"AC090820.2"	7.12506786137581
"998"	"RBPMS-AS1"	7.12506786137581
"999"	"AC102945.1"	7.12506786137581
"1000"	"SMIM18"	7.12506786137581
"1001"	"AC068931.1"	7.12506786137581
"1002"	"NRG1-IT1"	7.12506786137581
"1003"	"DUSP26"	7.12506786137581
"1004"	"AC105230.1"	7.12506786137581
"1005"	"AC124290.1"	7.12506786137581
"1006"	"AC124290.2"	7.12506786137581
"1007"	"AC091182.1"	7.12506786137581
"1008"	"AC138356.1"	7.12506786137581
"1009"	"RAB11FIP1"	7.12506786137581
"1010"	"AC084024.1"	7.12506786137581
"1011"	"AC084024.3"	7.12506786137581
"1012"	"AC069120.1"	7.12506786137581
"1013"	"HTRA4"	7.12506786137581
"1014"	"CHRNA6"	7.12506786137581
"1015"	"LINC02599"	7.12506786137581
"1016"	"AC090155.2"	7.12506786137581
"1017"	"AC022034.3"	7.12506786137581
"1018"	"RP1"	7.12506786137581
"1019"	"LYN"	7.12506786137581
"1020"	"AC012349.1"	7.12506786137581
"1021"	"LINC01602"	7.12506786137581
"1022"	"AC113143.1"	7.12506786137581
"1023"	"AC022182.2"	7.12506786137581
"1024"	"CLVS1"	7.12506786137581
"1025"	"LINC01289"	7.12506786137581
"1026"	"LINC01299"	7.12506786137581
"1027"	"DNAJC5B"	7.12506786137581
"1028"	"MCMDC2"	7.12506786137581
"1029"	"PPP1R42"	7.12506786137581
"1030"	"SULF1"	7.12506786137581
"1031"	"AC100823.1"	7.12506786137581
"1032"	"AC087627.1"	7.12506786137581
"1033"	"AC084706.1"	7.12506786137581
"1034"	"PKIA"	7.12506786137581
"1035"	"AC036214.4"	7.12506786137581
"1036"	"LINC02235"	7.12506786137581
"1037"	"AC011773.1"	7.12506786137581
"1038"	"AC100801.1"	7.12506786137581
"1039"	"AC100801.2"	7.12506786137581
"1040"	"AC103760.1"	7.12506786137581
"1041"	"CNBD1"	7.12506786137581
"1042"	"DCAF4L2"	7.12506786137581
"1043"	"AC037450.1"	7.12506786137581
"1044"	"AC004083.1"	7.12506786137581
"1045"	"LINC00534"	7.12506786137581
"1046"	"LINC01030"	7.12506786137581
"1047"	"AC117834.1"	7.12506786137581
"1048"	"MIR378D2HG"	7.12506786137581
"1049"	"CDH17"	7.12506786137581
"1050"	"AC023632.5"	7.12506786137581
"1051"	"ESRP1"	7.12506786137581
"1052"	"AC087752.4"	7.12506786137581
"1053"	"AP003117.1"	7.12506786137581
"1054"	"AP002982.2"	7.12506786137581
"1055"	"AP003355.2"	7.12506786137581
"1056"	"AC016877.1"	7.12506786137581
"1057"	"AC107909.1"	7.12506786137581
"1058"	"SNX31"	7.12506786137581
"1059"	"BAALC"	7.12506786137581
"1060"	"AC025370.2"	7.12506786137581
"1061"	"DPYS"	7.12506786137581
"1062"	"AC091010.1"	7.12506786137581
"1063"	"AC087620.1"	7.12506786137581
"1064"	"LINC01608"	7.12506786137581
"1065"	"LINC00536"	7.12506786137581
"1066"	"AARD"	7.12506786137581
"1067"	"SAMD12"	7.12506786137581
"1068"	"AC104958.2"	7.12506786137581
"1069"	"AC108136.1"	7.12506786137581
"1070"	"AC104316.2"	7.12506786137581
"1071"	"AC104316.1"	7.12506786137581
"1072"	"AC090192.2"	7.12506786137581
"1073"	"LINC00964"	7.12506786137581
"1074"	"AC009908.1"	7.12506786137581
"1075"	"AC108925.1"	7.12506786137581
"1076"	"AC022973.5"	7.12506786137581
"1077"	"AC103726.1"	7.12506786137581
"1078"	"SLA"	7.12506786137581
"1079"	"KCNK9"	7.12506786137581
"1080"	"AC011676.2"	7.12506786137581
"1081"	"AC100803.2"	7.12506786137581
"1082"	"AC103758.1"	7.12506786137581
"1083"	"MAPK15"	7.12506786137581
"1084"	"AC105219.4"	7.12506786137581
"1085"	"AF186192.1"	7.12506786137581
"1086"	"FOXD4"	7.12506786137581
"1087"	"DOCK8"	7.12506786137581
"1088"	"AL161725.1"	7.12506786137581
"1089"	"AL359076.1"	7.12506786137581
"1090"	"LINC01231"	7.12506786137581
"1091"	"IGHEP2"	7.12506786137581
"1092"	"INSL6"	7.12506786137581
"1093"	"CD274"	7.12506786137581
"1094"	"MLANA"	7.12506786137581
"1095"	"CER1"	7.12506786137581
"1096"	"C9orf92"	7.12506786137581
"1097"	"SAXO1"	7.12506786137581
"1098"	"AL161909.2"	7.12506786137581
"1099"	"IFNE"	7.12506786137581
"1100"	"SPINK4"	7.12506786137581
"1101"	"AQP3"	7.12506786137581
"1102"	"UBE2R2-AS1"	7.12506786137581
"1103"	"C9orf24"	7.12506786137581
"1104"	"AL133476.1"	7.12506786137581
"1105"	"CD72"	7.12506786137581
"1106"	"CCIN"	7.12506786137581
"1107"	"PAX5"	7.12506786137581
"1108"	"AL512604.2"	7.12506786137581
"1109"	"IGFBPL1"	7.12506786137581
"1110"	"AL591926.2"	7.12506786137581
"1111"	"FAM242F"	7.12506786137581
"1112"	"BX088651.2"	7.12506786137581
"1113"	"AL136317.2"	7.12506786137581
"1114"	"ANKRD20A1"	7.12506786137581
"1115"	"AL353608.2"	7.12506786137581
"1116"	"FOXD4L3"	7.12506786137581
"1117"	"AL353608.1"	7.12506786137581
"1118"	"FAM189A2"	7.12506786137581
"1119"	"APBA1"	7.12506786137581
"1120"	"RORB"	7.12506786137581
"1121"	"LNCARSR"	7.12506786137581
"1122"	"AL161782.1"	7.12506786137581
"1123"	"AL138749.1"	7.12506786137581
"1124"	"AL499602.1"	7.12506786137581
"1125"	"AL354733.1"	7.12506786137581
"1126"	"AL354733.2"	7.12506786137581
"1127"	"SLC28A3"	7.12506786137581
"1128"	"AL513318.2"	7.12506786137581
"1129"	"NXNL2"	7.12506786137581
"1130"	"AL390791.1"	7.12506786137581
"1131"	"FGD3"	7.12506786137581
"1132"	"AL807757.1"	7.12506786137581
"1133"	"AL354861.3"	7.12506786137581
"1134"	"LINC00092"	7.12506786137581
"1135"	"AL590705.1"	7.12506786137581
"1136"	"CCDC180"	7.12506786137581
"1137"	"AL445531.1"	7.12506786137581
"1138"	"AL807776.1"	7.12506786137581
"1139"	"LINC01492"	7.12506786137581
"1140"	"ACTL7B"	7.12506786137581
"1141"	"AL162414.1"	7.12506786137581
"1142"	"FAM225B"	7.12506786137581
"1143"	"AL162727.1"	7.12506786137581
"1144"	"AL355601.1"	7.12506786137581
"1145"	"AL160272.1"	7.12506786137581
"1146"	"TTLL11-IT1"	7.12506786137581
"1147"	"AC007066.3"	7.12506786137581
"1148"	"AL445489.1"	7.12506786137581
"1149"	"AL390774.2"	7.12506786137581
"1150"	"ADGRD2"	7.12506786137581
"1151"	"AL354928.1"	7.12506786137581
"1152"	"AL359632.1"	7.12506786137581
"1153"	"AL162586.2"	7.12506786137581
"1154"	"AL360268.1"	7.12506786137581
"1155"	"AL359091.1"	7.12506786137581
"1156"	"AL356481.1"	7.12506786137581
"1157"	"AL161785.3"	7.12506786137581
"1158"	"AL353803.1"	7.12506786137581
"1159"	"C9orf50"	7.12506786137581
"1160"	"AK8"	7.12506786137581
"1161"	"AL445645.1"	7.12506786137581
"1162"	"GFI1B"	7.12506786137581
"1163"	"GBGT1"	7.12506786137581
"1164"	"CR392000.2"	7.12506786137581
"1165"	"AL592301.1"	7.12506786137581
"1166"	"LCN15"	7.12506786137581
"1167"	"AL807752.2"	7.12506786137581
"1168"	"FAM166A"	7.12506786137581
"1169"	"STPG3"	7.12506786137581
"1170"	"AL359878.2"	7.12506786137581
"1171"	"AL731533.3"	7.12506786137581
"1172"	"LINC02669"	7.12506786137581
"1173"	"AL450322.2"	7.12506786137581
"1174"	"AC022535.2"	7.12506786137581
"1175"	"AKR1C3"	7.12506786137581
"1176"	"LINC02649"	7.12506786137581
"1177"	"ITIH2"	7.12506786137581
"1178"	"PROSER2-AS1"	7.12506786137581
"1179"	"AL157392.4"	7.12506786137581
"1180"	"AL139405.1"	7.12506786137581
"1181"	"OLAH"	7.12506786137581
"1182"	"ITGA8"	7.12506786137581
"1183"	"AL133415.1"	7.12506786137581
"1184"	"AL390783.1"	7.12506786137581
"1185"	"AL450384.1"	7.12506786137581
"1186"	"NEBL"	7.12506786137581
"1187"	"AL158211.1"	7.12506786137581
"1188"	"AL158211.4"	7.12506786137581
"1189"	"AL513128.1"	7.12506786137581
"1190"	"ARMC3"	7.12506786137581
"1191"	"AL356113.1"	7.12506786137581
"1192"	"AL157385.2"	7.12506786137581
"1193"	"AL359532.1"	7.12506786137581
"1194"	"AL161935.1"	7.12506786137581
"1195"	"AL158834.2"	7.12506786137581
"1196"	"AL158834.1"	7.12506786137581
"1197"	"AL391839.2"	7.12506786137581
"1198"	"AL121748.1"	7.12506786137581
"1199"	"AL353600.1"	7.12506786137581
"1200"	"AL121749.2"	7.12506786137581
"1201"	"MTRNR2L7"	7.12506786137581
"1202"	"RASGEF1A"	7.12506786137581
"1203"	"ZNF32-AS2"	7.12506786137581
"1204"	"AL137026.1"	7.12506786137581
"1205"	"AL137026.3"	7.12506786137581
"1206"	"AL356157.3"	7.12506786137581
"1207"	"AGAP6"	7.12506786137581
"1208"	"PRKG1-AS1"	7.12506786137581
"1209"	"AL353784.1"	7.12506786137581
"1210"	"AC016822.1"	7.12506786137581
"1211"	"AC016396.1"	7.12506786137581
"1212"	"LINC02625"	7.12506786137581
"1213"	"AC067752.1"	7.12506786137581
"1214"	"AC067751.1"	7.12506786137581
"1215"	"MYPN"	7.12506786137581
"1216"	"CDH23"	7.12506786137581
"1217"	"SYNPO2L"	7.12506786137581
"1218"	"AC073389.2"	7.12506786137581
"1219"	"C10orf55"	7.12506786137581
"1220"	"AC018511.2"	7.12506786137581
"1221"	"ZMIZ1-AS1"	7.12506786137581
"1222"	"SFTPD-AS1"	7.12506786137581
"1223"	"AL603756.1"	7.12506786137581
"1224"	"LINC00858"	7.12506786137581
"1225"	"ADIRF"	7.12506786137581
"1226"	"NUTM2A"	7.12506786137581
"1227"	"FAM245A"	7.12506786137581
"1228"	"PAPSS2"	7.12506786137581
"1229"	"IFIT1B"	7.12506786137581
"1230"	"SLC16A12"	7.12506786137581
"1231"	"AL157400.2"	7.12506786137581
"1232"	"AL157400.3"	7.12506786137581
"1233"	"FFAR4"	7.12506786137581
"1234"	"AL139118.1"	7.12506786137581
"1235"	"AL157834.1"	7.12506786137581
"1236"	"SLIT1-AS1"	7.12506786137581
"1237"	"AL139241.1"	7.12506786137581
"1238"	"DNMBP-AS1"	7.12506786137581
"1239"	"AL133215.3"	7.12506786137581
"1240"	"AL133215.1"	7.12506786137581
"1241"	"TLX1"	7.12506786137581
"1242"	"AL356608.1"	7.12506786137581
"1243"	"INA"	7.12506786137581
"1244"	"AL133355.1"	7.12506786137581
"1245"	"CFAP43"	7.12506786137581
"1246"	"CFAP58"	7.12506786137581
"1247"	"SORCS1"	7.12506786137581
"1248"	"ACSL5"	7.12506786137581
"1249"	"AL139120.1"	7.12506786137581
"1250"	"C10orf82"	7.12506786137581
"1251"	"EMX2"	7.12506786137581
"1252"	"AC022395.1"	7.12506786137581
"1253"	"LINC00867"	7.12506786137581
"1254"	"GRK5-IT1"	7.12506786137581
"1255"	"AL731566.3"	7.12506786137581
"1256"	"AC063960.1"	7.12506786137581
"1257"	"BX842242.1"	7.12506786137581
"1258"	"AL513190.1"	7.12506786137581
"1259"	"AL731577.2"	7.12506786137581
"1260"	"AL359094.1"	7.12506786137581
"1261"	"AL157832.2"	7.12506786137581
"1262"	"LINC01164"	7.12506786137581
"1263"	"VENTX"	7.12506786137581
"1264"	"PRAP1"	7.12506786137581
"1265"	"AL161645.1"	7.12506786137581
"1266"	"ODF3"	7.12506786137581
"1267"	"AC136475.9"	7.12506786137581
"1268"	"AC137894.1"	7.12506786137581
"1269"	"IFITM10"	7.12506786137581
"1270"	"PRR33"	7.12506786137581
"1271"	"LINC01150"	7.12506786137581
"1272"	"MRPL23-AS1"	7.12506786137581
"1273"	"AC131971.1"	7.12506786137581
"1274"	"CARS-AS1"	7.12506786137581
"1275"	"AC108448.3"	7.12506786137581
"1276"	"OR52A1"	7.12506786137581
"1277"	"TRIM22"	7.12506786137581
"1278"	"AC068733.1"	7.12506786137581
"1279"	"HPX"	7.12506786137581
"1280"	"AC091564.4"	7.12506786137581
"1281"	"AC091564.5"	7.12506786137581
"1282"	"RIC3"	7.12506786137581
"1283"	"AC079296.1"	7.12506786137581
"1284"	"AC011092.3"	7.12506786137581
"1285"	"GALNT18"	7.12506786137581
"1286"	"AC104383.2"	7.12506786137581
"1287"	"AC013549.4"	7.12506786137581
"1288"	"AC009869.1"	7.12506786137581
"1289"	"PLEKHA7"	7.12506786137581
"1290"	"TMEM86A"	7.12506786137581
"1291"	"AC103974.2"	7.12506786137581
"1292"	"NAV2-AS1"	7.12506786137581
"1293"	"SLC5A12"	7.12506786137581
"1294"	"AC090159.1"	7.12506786137581
"1295"	"AL358944.1"	7.12506786137581
"1296"	"AC131571.1"	7.12506786137581
"1297"	"PAUPAR"	7.12506786137581
"1298"	"FBXO3-DT"	7.12506786137581
"1299"	"SLC1A2"	7.12506786137581
"1300"	"RAG2"	7.12506786137581
"1301"	"LINC02759"	7.12506786137581
"1302"	"LINC02710"	7.12506786137581
"1303"	"F2"	7.12506786137581
"1304"	"SPI1"	7.12506786137581
"1305"	"OR4P4"	7.12506786137581
"1306"	"SLC43A3"	7.12506786137581
"1307"	"AP003778.1"	7.12506786137581
"1308"	"MS4A2"	7.12506786137581
"1309"	"AP000777.1"	7.12506786137581
"1310"	"AP000777.2"	7.12506786137581
"1311"	"AP000777.3"	7.12506786137581
"1312"	"PPP1R32"	7.12506786137581
"1313"	"LRRC10B"	7.12506786137581
"1314"	"SYT7"	7.12506786137581
